SELLDATE,SELLMONTH,SELLYEAR,ADDRESS,CITY,STATE,ZIP, PRICE ,BEDS,BATHS,LOCATION,SQFT,LOTSIZE,YARDSPACE,YEARBUILT,SELLAGE,PRICE/SQFT,HOA/MONTH,MLS#,LATITUDE,LONGITUDE
12-Nov-21,Nov-21,2021,1109 Lone Pine Dr,Little Elm,TX,75068,"$375,000.00 ",3,2,Frisco Ranch Ph 2a,1950,5227,3277,2008,13,$192.31 ,42,14683969,33.1995319,-96.8824971
15-Nov-21,Nov-21,2021,13371 Terlingua Creek Dr,Frisco,TX,75033,"$719,900.00 ",3,2.5,Newman Village,2992,8451,5459,2017,4,$240.61 ,174,14687538,33.1889332,-96.8548254
31-May-22,May-22,2022,14712 Eaglemont Dr,Little Elm,TX,75068,"$479,900.00 ",4,2.5,Frisco Ranch Ph 1a,2800,5227,2427,2004,18,$171.39 ,46,20031261,33.2032401,-96.8849695
2-May-22,May-22,2022,14520 Eaglemont Dr,Little Elm,TX,75068,"$350,000.00 ",3,2,Frisco Ranch Ph 1a,1879,5358,3479,2004,18,$186.27 ,42,20006284,33.2020201,-96.882539
29-Dec-22,Dec-22,2022,1183 Plum Valley Dr,Frisco,TX,75033,"$750,000.00 ",5,4,Grayhawk Sec II Ph V,4255,8233,3978,2009,13,$176.26 ,55,20200895,33.194533,-96.881105
4-Aug-22,Aug-22,2022,2136 Poppyvine Rd,Frisco,TX,75033,"$749,000.00 ",4,3.5,Hollyhock Ph 4,3010,6621,3611,2019,3,$248.84 ,175,20086555,33.2079161,-96.8707232
11-Jun-21,Jun-21,2021,13942 Badger Creek Dr,Frisco,TX,75033,"$529,900.00 ",5,3.5,Grayhawk phase Ii,3556,7841,4285,2007,14,$149.02 ,100,14541798,33.1943192,-96.8744311
10-Sep-21,Sep-21,2021,1112 Dutch Hollow Dr,Frisco,TX,75033,"$655,000.00 ",6,4,Grayhawk Sec II Ph V,4328,17424,13096,2011,10,$151.34 ,50,14626655,33.1959032,-96.882141
28-May-21,May-21,2021,1437 Dutch Hollow Dr,Frisco,TX,75033,"$549,000.00 ",5,4,Grayhawk Sec II Ph V,3926,7884,3958,2011,10,$139.84 ,50,14553147,33.195169,-96.878021
30-Jun-22,Jun-22,2022,16113 Beargrass Rd,Frisco,TX,75033,"$1,488,786.00 ",4,3.5,Hollyhock Ph 1b & 1c,3336,15246,11910,2018,4,$446.28 ,175,20073342,33.2115352,-96.8712469
2-Aug-21,Aug-21,2021,13939 Mill Town Dr,Frisco,TX,75033,"$360,000.00 ",3,2,Grayhawk Sec II Ph IV,2115,6447,4332,2006,15,$170.21 ,50,14618195,33.19427,-96.870563
18-Aug-22,Aug-22,2022,1482 Plum Valley Dr,Frisco,TX,75033,"$750,000.00 ",5,4,Grayhawk Sec II Ph V,3883,8015,4132,2008,14,$193.15 ,55,20093393,33.1946538,-96.8778669
19-Mar-21,Mar-21,2021,15086 Brazoria Dr,Frisco,TX,75033,"$434,141.00 ",4,2,Glen View,2267,8276,6009,2020,1,$191.50 ,80,14487810,33.2036594,-96.8777831
30-Sep-21,Sep-21,2021,16600 Sweetgum Rd,Frisco,TX,75033,"$760,000.00 ",4,3.5,HOLLYHOCK PHASES 1B & 1C,3305,6839,3534,2019,2,$229.95 ,175,14640979,33.2158994,-96.8713307
12-Aug-21,Aug-21,2021,800 Lone Pine Dr,Little Elm,TX,75068,"$330,000.00 ",4,2,Frisco Ranch Ph 1a,1879,8189,6310,2003,18,$175.63 ,42,14626377,33.2025127,-96.8815334
30-Apr-21,Apr-21,2021,16492 Creek Plum Rd,Frisco,TX,75033,"$725,000.00 ",5,4,Hollyhock Ph 2,4130,9104,4974,2021,0,$175.54 ,175,14536116,33.2147282,-96.8668269
23-May-22,May-22,2022,1545 Bedstraw Ln,Frisco,TX,75033,"$849,500.00 ",4,3,Glen View,3216,8113,4897,2019,3,$264.15 ,80,20032768,33.1962089,-96.8766099
29-Jun-22,Jun-22,2022,1866 Peppervine Rd,Frisco,TX,75033,"$1,181,250.00 ",5,5,Hollyhock Ph 1a,4402,9757,5355,2016,6,$268.34 ,175,20040999,33.2118796,-96.8729228
25-Oct-22,Oct-22,2022,13546 Valley Mills Dr,Frisco,TX,75033,"$424,900.00 ",3,2,Grayhawk Sec II Ph III,2078,6098,4020,2004,18,$204.48 ,50,20166912,33.1912157,-96.8704927
18-Mar-22,Mar-22,2022,2469 Flower Petal Rd,Frisco,TX,75033,"$954,772.00 ",5,5,Hollyhock,4634,11326,6692,2021,1,$206.04 ,175,14644368,33.2119848,-96.8658454
31-Aug-22,Aug-22,2022,13827 Badger Creek Dr,Frisco,TX,75033,"$750,000.00 ",6,4,Grayhawk Sec II Ph II,4236,7362,3126,2006,16,$177.05 ,50,20103827,33.1930774,-96.8743683
17-Feb-23,Feb-23,2023,14380 Sedgegrass Dr,Frisco,TX,75033,"$849,000.00 ",5,3.5,Glen View,3608,10019,6411,2019,4,$235.31 ,80,20229456,33.1981018,-96.8759604
2-Dec-22,Dec-22,2022,14732 Eaglemont Dr,Little Elm,TX,75068,"$395,000.00 ",3,2,Frisco Ranch Ph 2b,1844,5576,3732,2005,17,$214.21 ,43,20195900,33.2035916,-96.8857238
28-Apr-21,Apr-21,2021,14525 Logan Springs Dr,Little Elm,TX,75068,"$349,999.00 ",5,3,Frisco Ranch Ph 1a,2854,5793,2939,2003,18,$122.63 ,36,14528236,33.2032713,-96.8820362
17-May-21,May-21,2021,14616 Crystal Lake Dr,Little Elm,TX,75068,"$315,000.00 ",4,2,Frisco Ranch Ph 2b,1845,5401,3556,2007,14,$170.73 ,42,14556297,33.2013409,-96.8845505
23-Apr-21,Apr-21,2021,1204 Plum Valley Dr,Frisco,TX,75033,"$425,000.00 ",5,3.5,Grayhawk Sec II Ph V,4255,8233,3978,2010,11,$99.88 ,83,14536203,33.195016,-96.8808
2-Nov-21,Nov-21,2021,14504 Richmond,Little Elm,TX,75068,"$448,900.00 ",3,2,Frisco Ranch Ph 01A,2168,6926,4758,2003,18,$207.06 ,42,14654754,33.2029013,-96.8816172
21-May-21,May-21,2021,13750 Dutch Hollow Dr,Frisco,TX,75033,"$450,000.00 ",5,4,Grayhawk Sec II Ph II,3814,7841,4027,2008,13,$117.99 ,50,14542159,33.1926449,-96.8746825
18-Oct-22,Oct-22,2022,13281 Tarragona Ct,Frisco,TX,75033,"$1,190,000.00 ",3,3.5,Newman Village,3291,15464,12173,2018,4,$361.59 ,200,20158679,33.1880364,-96.8536526
2-Aug-22,Aug-22,2022,1909 Snapdragon Rd,Frisco,TX,75033,"$1,150,000.00 ",5,5,Hollyhock Ph 1a,3962,8581,4619,2017,5,$290.26 ,175,20076426,33.213089,-96.872783
21-Feb-23,Feb-23,2023,13923 Mill Town Dr,Frisco,TX,75033,"$565,000.00 ",4,2.5,Grayhawk Sec II Ph IV,3240,6534,3294,2006,17,$174.38 ,50,20242285,33.1941204,-96.8705137
13-Aug-21,Aug-21,2021,16622 Nightshade,Frisco,TX,75033,"$762,900.00 ",4,4,Hollyhock,3664,8276,4612,2020,1,$208.22 ,192,14533240,33.215634,-96.865882
30-Nov-21,Nov-21,2021,2188 Passionflower Rd,Frisco,TX,75033,"$827,900.00 ",4,3.5,Hollyhock,3562,8712,5150,2021,0,$232.43 ,175,14604927,33.2127,-96.870152
24-Sep-21,Sep-21,2021,14625 Riverside Dr,Little Elm,TX,75068,"$360,000.00 ",4,2,Frisco Ranch Ph 2a,2040,6316,4276,2008,13,$176.47 ,38,14654128,33.198573,-96.884827
5-Sep-22,Sep-22,2022,1229 Lone Pine Dr,Little Elm,TX,75068,"$450,000.00 ",4,2.5,Frisco Ranch Ph 2a,2842,5227,2385,2012,10,$158.34 ,50,20091833,33.1984048,-96.8831257
4-Mar-22,Mar-22,2022,13253 Tarragona Ct,Frisco,TX,75033,"$999,900.00 ",3,4,Newman Village,3995,9017,5022,2019,3,$250.29 ,88,14745522,33.1878616,-96.8536526
7-Nov-22,Nov-22,2022,3166 Izabella Ct,Frisco,TX,75033,"$799,000.00 ",5,4,Christie Ranch Ph 2c,4477,7797,3320,2013,9,$178.47 ,50,20159578,33.189406,-96.8612255
21-Sep-22,Sep-22,2022,1908 Passion Flower Rd,Frisco,TX,75033,"$1,225,000.00 ",4,4.5,Hollyhock Ph 1a,3991,8712,4721,2017,5,$306.94 ,175,20090426,33.2127672,-96.8726714
23-Jul-21,Jul-21,2021,2516 Maidenhair,Frisco,TX,75033,"$754,900.00 ",4,3.5,Hollyhock,3562,6970,3408,2020,1,$211.93 ,175,14533251,33.212697,-96.867201
26-Oct-22,Oct-22,2022,2172 Poppyvine Rd,Frisco,TX,75033,"$725,000.00 ",4,3,Hollyhock Ph 4,2933,6621,3688,2019,3,$247.19 ,175,20156415,33.2078932,-96.8703461
21-Nov-22,Nov-22,2022,1378 Plum Valley Dr,Frisco,TX,75033,"$675,000.00 ",5,3.5,Grayhawk Sec II Ph V,4244,8149,3905,2009,13,$159.05 ,50,20158242,33.1949479,-96.878853
12-Oct-21,Oct-21,2021,1117 Shortgrass Ln,Frisco,TX,75033,"$564,900.00 ",4,3,Glen View,3028,6621,3593,2019,2,$186.56 ,80,14635505,33.1972297,-96.8812504
30-Aug-22,Aug-22,2022,16344 Radstock Rd,Frisco,TX,75033,"$799,900.00 ",4,4,Somerset Park,2973,8146,5173,2020,2,$269.05 ,72,20079768,33.213629,-96.877597
4-Jun-21,Jun-21,2021,1413 Lone Pine Dr,Little Elm,TX,75068,"$335,000.00 ",3,2,Frisco Ranch Ph 4a,2151,5314,3163,2013,8,$155.74 ,46,14526502,33.196562,-96.884188
30-Sep-21,Sep-21,2021,2244 Bristlegrass,Frisco,TX,75033,"$852,900.00 ",5,4,Hollyhock,4093,8276,4183,2021,0,$208.38 ,175,14574705,33.210448,-96.869533
26-Aug-22,Aug-22,2022,917 Lone Pine Dr,Little Elm,TX,75068,"$350,000.00 ",3,2,Frisco Ranch Ph 1a,1962,5576,3614,2005,17,$178.39 ,50,20091821,33.2006614,-96.8818267
28-Nov-22,Nov-22,2022,14629 Crystal Lake Dr,Little Elm,TX,75068,"$399,000.00 ",3,2,Frisco Ranch Ph 2b,1845,6839,4994,2007,15,$216.26 ,44,20167841,33.2012141,-96.8852629
4-Oct-22,Oct-22,2022,14461 Fall Harvest Dr,Frisco,TX,75033,"$750,000.00 ",5,4,Grayhawk Sec II Ph VI,3898,12023,8125,2015,7,$192.41 ,50,20138535,33.1975847,-96.8750386
16-Nov-21,Nov-21,2021,2677 Wiregrass Rd,Frisco,TX,75033,"$835,000.00 ",5,4.5,Hollyhock Ph 3,3757,10542,6785,2021,0,$222.25 ,175,14664285,33.2109806,-96.8654654
8-Oct-21,Oct-21,2021,1295 Coneflower Dr,Frisco,TX,75033,"$625,000.00 ",5,3.5,Glen View,3198,8276,5078,2019,2,$195.43 ,80,14645070,33.2009844,-96.8791449
22-Dec-21,Dec-21,2021,13308 Santa Isabel Dr,Frisco,TX,75034,"$1,100,000.00 ",5,5.5,Newman Village,4507,9583,5076,2021,0,$244.06 ,174,14614239,33.1883325,-96.8511608
5-Oct-22,Oct-22,2022,1360 Plum Valley Dr,Frisco,TX,75033,"$725,000.00 ",5,4,Grayhawk Sec II Ph V,4162,7884,3722,2010,12,$174.20 ,50,20104007,33.194971,-96.879069
20-Oct-22,Oct-22,2022,14637 Riverside Dr,Little Elm,TX,75068,"$599,900.00 ",4,2.5,Frisco Ranch Ph 2a,3526,6882,3356,2006,16,$170.14 ,44,20135700,33.198954,-96.885206
1-Jun-21,Jun-21,2021,13300 Riverhill Rd,Frisco,TX,75033,"$1,085,000.00 ",5,5.5,Newman Village,4509,8973,4464,2019,2,$240.63 ,179,14545960,33.1882508,-96.8501552
31-Jan-23,Jan-23,2023,1318 Plum Valley Dr,Frisco,TX,75033,"$549,000.00 ",5,2.5,Grayhawk Sec II Ph V,2760,8276,5516,2010,13,$198.91 ,117,20207815,33.1949774,-96.879522
11-Jun-21,Jun-21,2021,14068 Stevens Point Dr,Frisco,TX,75033,"$474,900.00 ",4,2.5,Grayhawk Sec II Ph IV,3148,6403,3255,2007,14,$150.86 ,58,14551423,33.1956398,-96.8730694
23-Nov-22,Nov-22,2022,537 Meandering Ln,Frisco,TX,75033,"$750,000.00 ",5,3,Estates at Rockhill Ph III,3061,8930,5869,2020,2,$245.02 ,66,20155160,33.209665,-96.88672
27-Feb-23,Feb-23,2023,3705 Shady Pines Ct,Frisco,TX,75033,"$749,900.00 ",4,3,Northwood Manor,2832,6534,3702,2022,1,$264.80 ,79,20209668,33.1888352,-96.8561176
20-May-21,May-21,2021,13327 Terlingua Creek Dr,Frisco,TX,75033,"$800,000.00 ",3,3.5,Newman Village Ph 4,3272,8451,5179,2019,2,$244.50 ,171,14534128,33.1885836,-96.8548254
11-Jun-21,Jun-21,2021,1146 Patch Grove Dr,Frisco,TX,75033,"$550,000.00 ",6,4,Grayhawk Sec II Ph I,3802,7187,3385,2007,14,$144.66 ,50,14554301,33.1941234,-96.8815334
18-Jul-22,Jul-22,2022,1835 Coralbead Rd,Frisco,TX,75033,"$834,900.00 ",4,3.5,Hollyhock,3406,7013,3607,2017,5,$245.13 ,175,20059680,33.2159215,-96.8736979
13-Jan-23,Jan-23,2023,14197 Rising Star Blvd,Frisco,TX,75033,"$674,000.00 ",5,4,Grayhawk Sec II Ph VI,3781,7754,3973,2012,11,$178.26 ,50,20199220,33.1959431,-96.8739074
31-Jan-23,Jan-23,2023,1701 Peppervine Rd,Frisco,TX,75033,"$1,200,000.00 ",5,6,Hollyhock,4406,20343,15937,2017,6,$272.36 ,175,20195349,33.211399,-96.874987
10-Sep-21,Sep-21,2021,1105 Lone Pine Dr,Little Elm,TX,75068,"$375,000.00 ",3,2,Frisco Ranch Ph 2a,2040,5227,3187,2008,13,$183.82 ,,14593265,33.199647,-96.882397
24-Mar-21,Mar-21,2021,1766 Tumblegrass Rd,Frisco,TX,75033,"$639,000.00 ",5,4,Hollyhock Ph 1a,3652,6970,3318,2016,5,$174.97 ,175,14492466,33.2146108,-96.8740959
29-Nov-21,Nov-21,2021,15721 Carnation Rd,Frisco,TX,75033,"$880,000.00 ",5,5,Hollyhock Ph 3,4634,10149,5515,2021,0,$189.90 ,175,14656165,33.20868,-96.866437
3-Feb-23,Feb-23,2023,1284 Shortgrass Ln,Frisco,TX,75033,"$775,000.00 ",4,3.5,Glen View,3795,9104,5309,2018,5,$204.22 ,80,20190217,33.1977257,-96.8792078
25-Nov-21,Nov-21,2021,14617 Little Anne Dr,Little Elm,TX,75068,"$484,500.00 ",5,3.5,Frisco Ranch Ph 2b,3464,5314,1850,2007,14,$139.87 ,50,14633435,33.2016513,-96.8844667
23-Nov-22,Nov-22,2022,14031 Valley Mills Dr,Frisco,TX,75033,"$590,000.00 ",4,2.5,Grayhawk Sec II Ph IV,3199,6098,2899,2007,15,$184.43 ,50,20143689,33.194699,-96.871852
27-Feb-23,Feb-23,2023,3340 Cabin Crest Pl,Frisco,TX,75033,"$1,019,083.00 ",5,5.5,Northwood Manor,4132,8451,4319,2022,1,$246.63 ,79,20217787,33.1894036,-96.8587763
31-Dec-21,Dec-21,2021,16564 Creek Plum Rd,Frisco,TX,75033,"$878,400.00 ",4,4,Hollyhock,3546,8276,4730,2021,1,$247.72 ,175,14684318,33.2152598,-96.8660243
27-Oct-22,Oct-22,2022,1396 Plum Valley Dr,Frisco,TX,75033,"$689,900.00 ",5,4,Grayhawk Sec II Ph V,3906,8015,4109,2010,12,$176.63 ,50,20110156,33.194914,-96.878637
8-Nov-21,Nov-21,2021,14625 Little Anne Dr,Little Elm,TX,75068,"$382,900.00 ",3,2,FRISCO RANCH PH 2B,2120,5314,3194,2005,16,$180.61 ,42,14641958,33.2018076,-96.8848019
12-Jan-22,Jan-22,2022,2186 Bristlegrass Rd,Frisco,TX,75033,"$894,400.00 ",4,3.5,Hollyhock,3562,7841,4279,2021,1,$251.09 ,175,14630687,33.210441,-96.870276
13-Sep-22,Sep-22,2022,36 Painted Rock Ct,Frisco,TX,75033,"$550,000.00 ",4,2.5,Grayhawk Sec 02 Ph 03,2619,8712,6093,2007,15,$210.00 ,46,20084040,33.1934884,-96.8692987
19-Dec-22,Dec-22,2022,14709 Eaglemont Dr,Little Elm,TX,75068,"$431,500.00 ",3,2.5,Frisco Ranch Ph 1a,1962,5545,3583,2004,18,$219.93 ,46,20105258,33.20281,-96.885145
28-Nov-22,Nov-22,2022,1484 Brent Knoll Dr,Frisco,TX,75033,"$925,000.00 ",4,3.5,Somerset Park,3824,13460,9636,2019,3,$241.89 ,70,20109821,33.215289,-96.876791
20-Jan-23,Jan-23,2023,2162 English Ivy Rd,Frisco,TX,75033,"$735,000.00 ",4,3,Hollyhock Ph 4,2759,6621,3862,2019,4,$266.40 ,175,20159162,33.2096545,-96.8704927
14-Feb-23,Feb-23,2023,13661 Mill Town Dr,Frisco,TX,75033,"$439,000.00 ",3,2,Grayhawk Sec II Ph III,1825,6098,4273,2006,17,$240.55 ,55,20133350,33.191874,-96.870043
18-Jan-23,Jan-23,2023,662 Meandering Ln,Frisco,TX,75068,"$923,888.00 ",4,4,Estates at Rockhill,3877,10890,7013,2022,1,$238.30 ,66,20111810,33.209901,-96.885596
9-Mar-23,Mar-23,2023,1324 Brent Knoll Dr,Frisco,TX,75033,"$619,900.00 ",4,3,Somerset Park,2548,8015,5467,2018,5,$243.29 ,69,20177056,33.21529,-96.879118
26-Jan-23,Jan-23,2023,626 Gannon Heights Ln,Frisco,TX,75033,"$874,888.00 ",4,4.5,Estates at Rockhill,3715,10890,7175,2022,1,$235.50 ,66,20124536,33.210723,-96.885613
20-Dec-21,Dec-21,2021,2484 Maidenhair Rd,Frisco,TX,75033,"$874,900.00 ",4,4,Hollyhock,3543,8276,4733,2021,0,$246.94 ,175,14611031,33.2123597,-96.8673925
30-Dec-22,Dec-22,2022,586 Pentonville Ln,Frisco,TX,75033,"$899,888.00 ",5,4,Estates at Rockhill,3415,10890,7475,2022,0,$263.51 ,66,20112504,33.209173,-96.886076
27-Sep-21,Sep-21,2021,2394 Maserati Dr,Frisco,TX,75033,"$477,000.00 ",5,2.5,Grayhawk Ph Viii,3315,6534,3219,2005,16,$143.89 ,50,14542607,33.188998,-96.869536
14-Oct-22,Oct-22,2022,3718 Hollow Pine Dr,Frisco,TX,75033,"$874,900.00 ",4,4,Northwood Manor,3155,6970,3815,2021,1,$277.31 ,79,20032945,33.1878172,-96.8567113
29-Sep-22,Sep-22,2022,13144 Upland Forest Dr,Frisco,TX,75033,"$1,177,830.00 ",5,5,Northwood Manor,4136,8320,4184,2022,0,$284.78 ,79,20013307,33.1873323,-96.855328
12-Jan-23,Jan-23,2023,3771 Shady Pines Ct,Frisco,TX,75033,"$864,900.00 ",5,4,Northwood Manor,3562,13939,10377,2022,1,$242.81 ,79,20094942,33.1887368,-96.855501
6-Jan-23,Jan-23,2023,3796 Hollow Pine Dr,Frisco,TX,75033,"$789,900.00 ",4,4,Northwood Manor,3155,9583,6428,2022,1,$250.36 ,79,20059180,33.1880958,-96.8559386
14-Dec-22,Dec-22,2022,3516 Rustic Oak Dr,Frisco,TX,75033,"$824,900.00 ",4,3,Northwood Manor,3257,6882,3625,2022,0,$253.27 ,79,20046320,33.1883654,-96.8575139
27-Feb-23,Feb-23,2023,3538 Rustic Oak Dr,Frisco,TX,75033,"$749,900.00 ",4,3,Northwood Manor,2832,6882,4050,2022,1,$264.80 ,79,20059466,33.1884497,-96.8573677
12-Jan-23,Jan-23,2023,3777 Hollow Pine Dr,Frisco,TX,75033,"$749,900.00 ",4,3,Northwood Manor,2832,7144,4312,2022,1,$264.80 ,79,20046337,33.1874925,-96.8560568
14-Feb-23,Feb-23,2023,3638 Shady Pines Ct,Frisco,TX,75033,"$864,900.00 ",5,4.5,Northwood Manor,3353,9148,5795,2021,2,$257.95 ,79,20056424,33.1893534,-96.8567259
30-Jan-23,Jan-23,2023,13413 Spruce Wood Trl,Frisco,TX,75033,"$1,397,526.00 ",5,5.5,Northwood Manor,4402,10759,6357,2022,1,$317.48 ,79,20025080,33.189246,-96.8596644
28-Jun-22,Jun-22,2022,3756 Hollow Pine Dr,Frisco,TX,75033,"$966,400.00 ",4,3,Northwood,2832,8712,5880,2021,1,$341.24 ,79,20033401,33.1879231,-96.8565386
25-May-22,May-22,2022,3494 Rustic Oak Dr,Frisco,TX,75033,"$949,900.00 ",4,3,Northwood,2832,6970,4138,2021,1,$335.42 ,79,20032927,33.1882811,-96.8576601
27-Jul-22,Jul-22,2022,16295 Autumn Meadows Ct,Frisco,TX,75034,"$895,900.00 ",4,3.5,Bretton Woods,3562,16074,12512,2022,0,$251.52 ,100,20070252,33.2129097,-96.801919
21-Jun-22,Jun-22,2022,16255 Autumn Meadows Ct,Frisco,TX,75034,"$1,050,400.00 ",4,3.5,Bretton Woods,3562,11064,7502,2022,0,$294.89 ,100,20028675,33.2118501,-96.8018829
28-Feb-22,Feb-22,2022,16275 Autumn Meadows Ct,Frisco,TX,75035,"$829,400.00 ",4,3.5,Bretton Woods,3562,5532,1970,2021,1,$232.85 ,100,14764802,33.2123962,-96.8020281
15-Dec-22,Dec-22,2022,16225 Autumn Meadows Ct,Frisco,TX,75034,"$1,016,900.00 ",6,4,Bretton Woods,4384,21824,17440,2022,0,$231.96 ,100,20221334,33.2118511,-96.8009304
31-Jan-22,Jan-22,2022,622 Access Road 1-a #216,Port Aransas,TX,78373,"$179,000.00 ",5,4,Courtyard Condo,3801,,0,2009,13,$47.09 ,197,391132,33.1885252,-96.8336344
26-Oct-22,Oct-22,2022,5875 Willoughby,Frisco,TX,75033,"$740,000.00 ",5,4,Estates At Cobb Hill Ph 2,3805,7405,3600,2010,12,$194.48 ,50,20147231,33.1879015,-96.8352597
31-Oct-22,Oct-22,2022,16265 Autumn Meadows Ct,Frisco,TX,75035,"$990,000.00 ",5,4,Bretton Woods,4093,17128,13035,2022,0,$241.88 ,100,20143634,33.2121902,-96.80207
9-Mar-23,Mar-23,2023,12457 Lost Valley Dr,Frisco,TX,75035,"$600,000.00 ",3,2.5,Prairie View Ph 2b,2403,7928,5525,2020,3,$249.69 ,65,20260288,33.1933952,-96.7701027
18-Aug-21,Aug-21,2021,9962 Amberwoods Ln,Frisco,TX,75035,"$485,000.00 ",4,2.5,Crown Ridge Ph 3b,2323,9583,7260,2014,7,$208.78 ,50,14619124,33.195049,-96.79473
16-Jun-22,Jun-22,2022,10332 Boswell Dr,Frisco,TX,75035,"$675,000.00 ",4,3,"Hills Of Crown Ridge Ph Two, The",2201,7797,5596,2020,2,$306.68 ,67,20046123,33.1990084,-96.7906035
30-Dec-22,Dec-22,2022,13758 Gabriel Dr,Frisco,TX,75035,"$835,000.00 ",4,3.5,Miramonte Ph 1b,3800,10193,6393,2019,3,$219.74 ,78,20211577,33.1915956,-96.7858961
30-Nov-21,Nov-21,2021,9726 Summit Hills Dr,Frisco,TX,75035,"$764,900.00 ",5,4.5,Bretton Woods,3757,11064,7307,2021,0,$203.59 ,100,14634785,33.2122602,-96.7965224
21-Jul-22,Jul-22,2022,9575 Maple Hill Ln,Frisco,TX,75034,"$909,900.00 ",5,4,Bretton Woods,4093,11064,6971,2021,1,$222.31 ,100,20024284,33.2135262,-96.7979993
15-Jun-22,Jun-22,2022,9778 Summit Hills Dr,Frisco,TX,75035,"$844,400.00 ",4,3.5,Bretton Woods,3562,11064,7502,2021,1,$237.06 ,100,20024171,33.2122576,-96.7962359
17-Feb-22,Feb-22,2022,11414 Alejandra Ln,Frisco,TX,75035,"$645,000.00 ",4,3,Miramonte Ph 2a,2567,17206,14639,2015,7,$251.27 ,74,14738012,33.1927315,-96.7802895
2-Jun-22,Jun-22,2022,9751 Summit Hills Dr,Frisco,TX,75035,"$754,400.00 ",4,3.5,Bretton Woods,3562,10454,6892,2021,1,$211.79 ,100,20024205,33.2117284,-96.7961272
19-May-22,May-22,2022,9570 Summit Hills Dr,Frisco,TX,75035,"$849,900.00 ",4,3.5,Bretton Woods,3562,11064,7502,2021,1,$238.60 ,100,20024135,33.2122682,-96.797613
15-Jun-22,Jun-22,2022,9447 Maple Hill Ln,Frisco,TX,75035,"$894,900.00 ",5,4.5,Bretton Woods,3757,11064,7307,2021,1,$238.20 ,100,20024139,33.213111,-96.7991058
25-Feb-22,Feb-22,2022,9703 Maple Hill Ln,Frisco,TX,75035,"$742,900.00 ",5,4.5,Bretton Woods,3757,10454,6697,2021,1,$197.74 ,100,14764828,33.213517,-96.7968296
4-Jan-22,Jan-22,2022,16456 Timberfield Dr,Frisco,TX,75035,"$764,900.00 ",4,3.5,Bretton Woods,3562,11064,7502,2021,1,$214.74 ,100,14634751,33.2134572,-96.7956806
30-Jan-23,Jan-23,2023,16487 Weatherwood Dr,Frisco,TX,75034,"$1,040,400.00 ",6,4,Bretton Woods,4384,11456,7072,2022,1,$237.32 ,100,20155712,33.213693,-96.795141
10-May-22,May-22,2022,16498 Timberfield Dr,Frisco,TX,75035,"$904,900.00 ",5,4,Bretton Woods,4093,12500,8407,2022,0,$221.08 ,100,20024152,33.2137009,-96.7956809
5-Oct-22,Oct-22,2022,16295 Arbor Oaks Ct,Frisco,TX,75034,"$959,900.00 ",6,4,Bretton Woods,4384,11456,7072,2022,0,$218.96 ,100,20155692,33.212718,-96.794124
19-Jan-23,Jan-23,2023,16260 Arbor Oaks Ct,Frisco,TX,75035,"$984,290.00 ",4,5,Bretton Woods Phase 3,3948,12023,8075,2022,1,$249.31 ,110,20240874,33.212472,-96.793485
30-Sep-21,Sep-21,2021,9754 Hickory Hill Rd,Frisco,TX,75035,"$644,400.00 ",4,3,Bretton Woods,2682,11064,8382,2021,0,$240.27 ,100,14634768,33.2131476,-96.796516
9-Dec-22,Dec-22,2022,16476 Weatherwood Dr,Frisco,TX,75034,"$944,400.00 ",5,4.5,Bretton Woods,3753,11456,7703,2022,0,$251.64 ,100,20155719,33.213671,-96.794576
20-Dec-22,Dec-22,2022,10013 Clover Forest Ct,Frisco,TX,75034,"$974,900.00 ",5,4.5,Bretton Woods,4117,11369,7252,2022,0,$236.80 ,100,20202826,33.211733,-96.793614
16-Dec-22,Dec-22,2022,16326 Weatherwood Dr,Frisco,TX,75034,"$969,400.00 ",5,4.5,Bretton Woods,4117,11456,7339,2022,0,$235.46 ,100,20155675,33.212704,-96.794566
29-Sep-22,Sep-22,2022,9511 Maple Hill Ln,Frisco,TX,75035,"$929,900.00 ",5,4,Bretton Woods,4093,13939,9846,2021,1,$227.19 ,100,14730741,33.2134402,-96.7986174
23-Feb-23,Feb-23,2023,9953 Clover Frst,Frisco,TX,75034,"$899,900.00 ",4,3,Bretton Woods,3557,11456,7899,2022,1,$252.99 ,100,20248818,33.211547,-96.794593
15-Feb-22,Feb-22,2022,9608 Wakefield St,Frisco,TX,75035,"$724,990.00 ",4,3.5,Preston Hills Add - Ph 2,3034,9148,6114,2021,1,$238.96 ,68,14736389,33.211302,-96.797044
9-Nov-22,Nov-22,2022,9544 Wakefield St,Frisco,TX,75035,"$790,000.00 ",4,3.5,Preston Hills,2959,7144,4185,2022,0,$266.98 ,68,20182770,33.21131,-96.798121
7-Dec-22,Dec-22,2022,16473 Sage Crest Dr,Frisco,TX,75034,"$895,610.00 ",5,4.5,Dove Creek,3632,,0,2022,0,$246.59 ,75,20013653,33.2132581,-96.7748706
27-Jan-23,Jan-23,2023,10249 Bloom Dr,Frisco,TX,75035,"$589,000.00 ",3,2,Hills Of Crown Ridge Ph One The,2169,8407,6238,2017,6,$271.55 ,67,20249828,33.2033835,-96.7921099
