SOLD_MONTH,PROPERTYTYPE,ADDRESS,CITY,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUAREFEET,LOTSIZE,YEARBUILT,Price_per_sqrt,HOA_MONTH,MLS,LATITUDE,LONGITUDE
,Single Family Residential,10801 Wild Oak Dr,Frisco,75035,600000,3,2,Hillcrest Estates Sec II Ph III,2488,8276,1998,241,40,20022768,33.1110641,-96.7858542
,Single Family Residential,11134 Mosaic Dr,Frisco,75035,599900,5,4,Stonebryck Manor,3640,8189,2014,165,75,14594188,33.13844,-96.783842
,Single Family Residential,6208 Charleston Dr,Frisco,75035,533000,3,2,Plantation Resort Ph 2a The,2120,6098,1994,251,30,20037179,33.1298785,-96.7842609
,Single Family Residential,10406 Hunter Run,Frisco,75035,359000,3,2,Hillcrest Estates Ph I,1845,6970,1994,195,,14522951,33.1160073,-96.7892459
,Single Family Residential,11208 Promise Land,Frisco,75035,400000,3,2,Plantation Resort,2091,8712,1990,191,16,14672908,33.1184624,-96.781712
,Single Family Residential,10212 Joy Dr,Frisco,75035,455000,4,2,Hillcrest Meadows Ph II,2180,8712,1999,209,25,20145460,33.12209,-96.790769
,Single Family Residential,11910 Melrose Ln,Frisco,75035,499033,3,2,Plantation Estates Ph One,2638,8712,1998,189,29,20020652,33.132525,-96.773718
,Single Family Residential,5503 Norfolk Ln,Frisco,75035,639900,4,3,Plantation Resort Lakebrook Farms Ph 10,3234,10454,1998,198,,14734371,33.1234649,-96.771755
,Single Family Residential,11780 Benwick Dr,Frisco,75035,565000,4,2.5,Parkside Estates,3055,8276,1999,185,21,14708971,33.1313259,-96.7763777
,Single Family Residential,6875 Gatewick Dr,Frisco,75035,745000,4,2.5,Parkside Estates,3051,12632,2000,244,21,20068854,33.1352441,-96.7779048
,Single Family Residential,11458 Wentworth Dr,Frisco,75035,389900,3,2,Preston Vineyards North,1896,7841,2003,206,28,14673859,33.1398113,-96.7799548
,Single Family Residential,11789 Dalworth Dr,Frisco,75035,579500,4,3.5,Preston Vineyards North,2928,7405,2003,198,27,20190370,33.1393475,-96.7768828
,Single Family Residential,9816 Belfort Dr,Frisco,75035,379000,3,2,Hillcrest Estates Ph Viii,1934,8712,1996,196,,14617226,33.109762,-96.79487
,Single Family Residential,9714 Boyton Canyon Rd,Frisco,75035,475000,3,3,Sedona Ph Two,2235,6098,2008,213,57,14656531,33.137773,-96.7979117
,Single Family Residential,11309 Oxford Pl,Frisco,75035,425000,3,2,Plantation Resort Ph 2a The,2129,6970,1994,200,28,14572076,33.1289326,-96.7801431
,Single Family Residential,9703 Saddle Dr,Frisco,75035,525000,4,3,Autumn Park,2625,6970,1999,200,,20202534,33.130796,-96.797864
,Single Family Residential,10805 Wild Oak Dr,Frisco,75035,568000,4,2.5,Hillcrest Estates Sec II Ph III,2566,10019,1997,221,40,20021306,33.110896,-96.7857287
,Single Family Residential,7100 Bouquet Dr,Frisco,75035,499900,4,2.5,Preston Vineyards Sec Two,2515,10454,1992,199,,20058986,33.1371774,-96.7905826
,Single Family Residential,6965 Collinwick Dr,Frisco,75035,399000,3,2,Parkside Estates 2,2174,9583,2003,184,21,14630828,33.1361232,-96.7779513
,Single Family Residential,6009 Charleston Dr,Frisco,75035,698000,5,4,Plantation Resort Ph Ib The,4059,9583,1993,172,31,14761500,33.1284231,-96.7848429
,Single Family Residential,7412 Belcrest Dr,Frisco,75034,400000,4,2,Oakbrook Park Estates Ph I,1804,13504,1994,222,25,14636815,33.140359,-96.814723
,Single Family Residential,6797 Reims Ct,Frisco,75034,2099000,6,6.5,Chapel Creek Ph 2a,7628,14810,2008,275,110,14529891,33.1338521,-96.8137369
,Single Family Residential,6373 Douglas Ave,Frisco,75034,1785000,5,6,Chapel Creek Ph One,6342,19166,2005,281,440,14609774,33.1321241,-96.8166572
,Single Family Residential,6738 Reims Ct,Frisco,75034,1650000,5,6.5,Chapel Creek Ph 2a,5228,14375,2007,316,121,14747148,33.133166,-96.813709
,Single Family Residential,6859 Memorial Dr,Frisco,75034,2499000,4,4,Chapel Creek Ph 2a,5777,20299,2015,433,121,20053047,33.134978,-96.817149
,Single Family Residential,7873 Oak Point Dr,Frisco,75034,1399900,5,4.5,Chapel Creek Ph One,5179,13939,2003,270,120,14589927,33.1285427,-96.8157781
,Single Family Residential,80 Placid Pond Dr,Frisco,75034,699000,3,3.5,Willow Pond Ph II,3504,8276,2005,199,158,20077920,33.116886,-96.81222
,Single Family Residential,6923 Ranier St,Frisco,75034,3250000,6,7.5,Chapel Creek Ph 2a,7722,23087,2014,421,121,20030918,33.134861,-96.814783
,Single Family Residential,7112 Ledgestone Ct,Frisco,75034,530000,3,2.5,Stonebrook Estates,2469,8712,1996,215,33,20049040,33.1379737,-96.8089077
,Single Family Residential,73 Cattail Pond Dr,Frisco,75034,590000,3,2,Willow Pond,2257,6098,2002,261,158,14739619,33.116276,-96.8121781
,Single Family Residential,21 Pristine Pond Dr,Frisco,75034,789000,3,3.5,Willow Pond Ph II,3229,6534,2007,244,158,20141534,33.1160465,-96.8143758
,Single Family Residential,6341 Douglas Ave,Frisco,75034,1690000,5,5.5,Chapel Creek Ph One,6308,14375,2003,268,121,14557146,33.131884,-96.816693
,Single Family Residential,8756 Tea Olive Ln,Frisco,75034,1150000,4,5,"Chapel Creek Ph 3b, Ph 3c & Ph 3d",4306,9148,2018,267,121,20012290,33.1357271,-96.8079263
,Single Family Residential,6006 Connely Dr,Frisco,75034,1200000,5,4.5,Chapel Creek Ph One,5253,12632,2004,228,121,14541215,33.129076,-96.81576
,Single Family Residential,56 Secluded Pond Dr,Frisco,75034,550000,4,3.5,Willow Pond Ph II,3152,5227,2005,174,158,14556763,33.1171603,-96.8129004
,Single Family Residential,28 Glistening Pond Dr,Frisco,75034,649900,3,3.5,Willow Pond #2,3411,5227,2005,191,158,14649930,33.115592,-96.81415
,Single Family Residential,25 Cattail Pond Dr,Frisco,75034,799900,3,3,Willow Pond,3690,6098,2001,217,158,20052588,33.114743,-96.812845
,Single Family Residential,7716 Glenoaks Dr,Frisco,75034,525000,4,2,Oakbrook Park Estates Ph I,2146,8276,1998,245,14,20178744,33.1406114,-96.8165735
,Single Family Residential,49 Glistening Pond Dr,Frisco,75034,770000,4,4,Willow Pond Ph II,3638,5227,2008,212,158,20149539,33.11489,-96.813912
,Single Family Residential,6023 Arboretum Dr,Frisco,75034,1624000,4,4.5,Chapel Creek Ph 1b,5091,10890,2004,319,110,20040948,33.129441,-96.815546
,Single Family Residential,24 Pristine Pond Dr,Frisco,75034,799000,3,4.5,Willow Pond Ph II,3259,5227,2005,245,158,20011011,33.116433,-96.813706
,Single Family Residential,6245 Memorial Dr,Frisco,75034,1500000,4,4.5,Chapel Creek Ph 1b,5125,9409,2004,293,121,20223723,33.131078,-96.813798
,Single Family Residential,6737 Saxton Ave,Frisco,75034,1395000,5,5.5,Chapel Creek #2a,4871,11761,2011,286,122,14581774,33.1321073,-96.8118522
,Single Family Residential,20 Secluded Pond Dr,Frisco,75034,592900,3,3,Willow Pond Ph II,2379,6534,2005,249,158,20134800,33.117515,-96.814347
,Single Family Residential,8333 Stone River Dr,Frisco,75034,1799000,5,4.5,Chapel Creek Ph 2a,5132,13504,2006,351,121,20049553,33.131626,-96.812602
,Single Family Residential,6274 DOUGLAS Ave,Frisco,75034,1595000,5,6,Chapel Creek,6488,14375,2005,246,110,14570480,33.1310837,-96.8161121
,Single Family Residential,8240 Treemont Pl,Frisco,75034,1849999,5,4.5,Chapel Creek Ph 2a,5125,12197,2007,361,110,20067191,33.1330716,-96.811782
,Single Family Residential,6204 Bristol Pl,Frisco,75034,1550000,5,4.5,Chapel Creek,5483,16988,2003,283,121,14593196,33.1298066,-96.8170549
,Single Family Residential,5952 Aberdeen Pl,Frisco,75034,1538000,4,3.5,Chapel Creek Ph One,4817,13068,2002,319,121,14762530,33.1289527,-96.8170758
,Single Family Residential,7905 Brookhollow Blvd,Frisco,75034,1750000,5,5.5,Chapel Creek #2a,7218,15682,2006,242,110,14550321,33.1347636,-96.8159665
,Single Family Residential,6080 Bellevue Pl,Frisco,75034,1150000,4,5,Chapel Creek Ph 1b,5214,13504,2005,221,110,14563099,33.1310732,-96.8147018
,Single Family Residential,28 Secluded Pond Dr,Frisco,75034,685000,3,2.5,Willow Pond Ph II,2896,5227,2006,237,158,20179905,33.117415,-96.81401
,Single Family Residential,6309 Douglas Ave,Frisco,75034,1825000,5,5.5,Chapel Creek Ph One,6091,14375,2002,300,121,14680578,33.13161,-96.816685
,Single Family Residential,6054 Connely Dr,Frisco,75034,990000,4,4.5,Chapel Creek Ph One,4605,12632,2002,215,111,14537881,33.1295117,-96.8160502
,Single Family Residential,6281 Memorial Dr,Frisco,75034,1100000,3,4.5,Chapel Creek Ph 1b,4695,10454,2005,234,121,14529833,33.1312976,-96.8141859
,Single Family Residential,8561 Hidden Spring Dr,Frisco,75034,424900,3,2,Stonebrook II A,1759,7841,1992,242,,20125954,33.1414079,-96.8092062
,Single Family Residential,6440 Memorial Dr,Frisco,75034,1699000,5,6.5,Chapel Creek Ph One,6665,19166,2006,255,121,14521762,33.1327422,-96.8162097
,Single Family Residential,6384 Bluffview Dr,Frisco,75034,1795000,5,6.5,Chapel Creek Ph One,6538,14375,2004,275,110,14574001,33.13205,-96.817207
,Single Family Residential,8249 Treemont Pl,Frisco,75034,1595000,5,5.5,Chapel Creek Ph 2a,5051,10890,2012,316,121,14621318,33.132494,-96.812035
,Single Family Residential,36 Misty Pond Dr,Frisco,75034,549900,3,2.5,WILLOW POND,2253,6098,2004,244,158,14635714,33.116685,-96.811002
,Single Family Residential,6292 Douglas Ave,Frisco,75034,1975000,5,5.5,Chapel Creek Ph One,6218,14810,2004,318,121,14697450,33.131355,-96.8160584
,Single Family Residential,7011 Ledgestone Ct,Frisco,75034,595000,4,2.5,Stonebrook Estates,2720,7841,1996,219,17,20074408,33.137353,-96.809088
,Single Family Residential,6500 Memorial Dr,Frisco,75034,2497000,5,5.5,Chapel Creek Ph One,7414,22651,2002,337,121,14680183,33.1334951,-96.8168708
,Single Family Residential,7109 Ledgestone Ct,Frisco,75034,584000,3,2.5,Stonebrook Estates,2355,10454,1996,248,17,14761815,33.137918,-96.8091286
,Single Family Residential,7709 Glenoaks Dr,Frisco,75034,375000,3,2.5,Oakbrook Park Estates Ph I,2316,10454,1997,162,24,14554638,33.1401236,-96.8166991
,Single Family Residential,41 Misty Pond Dr,Frisco,75034,799000,3,3,Willow Pond,3360,6098,2001,238,158,20198688,33.116156,-96.810762
,Single Family Residential,6993 Deloach Ct,Frisco,75034,2199000,5,5.5,Chapel Creek #2a,7479,17424,2008,294,122,14598968,33.1358268,-96.8157153
,Single Family Residential,6267 Bristol Pl,Frisco,75034,1599000,5,5,Chapel Creek #1,6145,15246,2002,260,121,14610276,33.1306423,-96.8181642
,Single Family Residential,24 Placid Pond Dr,Frisco,75034,515000,3,2.5,Willow Pond Ph II,3008,5663,2007,171,158,14616654,33.1148238,-96.8131409
,Single Family Residential,6005 Arboretum Dr,Frisco,75034,1449000,4,5,Chapel Creek Ph 1b,4754,10890,2005,305,110,20010963,33.1292891,-96.8153805
,Single Family Residential,25 Pristine Pond Dr,Frisco,75034,700000,3,2.5,Willow Pond Ph II,2793,5227,2007,251,158,20121191,33.1160556,-96.8142083
,Single Family Residential,8685 Happy Hollow Dr,Frisco,75034,1299000,4,5,"Chapel Creek Ph 3b, Ph 3c & Ph 3d",4305,9148,2018,302,121,20078924,33.1360639,-96.8081807
,Single Family Residential,45 Secluded Pond Dr,Frisco,75034,650000,3,3,Willow Pond Ph II,2976,5227,2006,218,158,20062051,33.1167935,-96.8133253
,Single Family Residential,6919 Deloach Ct,Frisco,75034,1875000,5,6,Chapel Creek Ph 2a,7921,18295,2006,237,121,14585076,33.13524,-96.81589
,Single Family Residential,20 Glistening Pond Dr,Frisco,75034,625000,3,3.5,Willow Pond Ph II,3476,6534,2005,180,158,14587287,33.1157588,-96.8144386
,Single Family Residential,8035 Oak Point Dr,Frisco,75034,1499000,5,5.5,Chapel Creek Ph 1b,5535,12197,2004,271,121,20161240,33.1295457,-96.8142293
,Single Family Residential,7691 Fernwood Pl,Frisco,75034,1795000,5,5.5,Chapel Creek Ph One,5715,16117,2006,314,121,20139332,33.1310042,-96.8173656
,Single Family Residential,6242 Memorial Dr,Frisco,75034,1050000,3,3.5,Chapel Creek Ph 1b,4469,11326,2005,235,121,14586164,33.131808,-96.813724
,Single Family Residential,29 Cattail Pond Dr,Frisco,75034,789900,4,3.5,Willow Pond,3250,6098,2001,243,108,20189586,33.114863,-96.812786
,Single Family Residential,7090 Davenport Ln,Frisco,75034,1100631,4,5,Chapel Creek,4347,9800,2022,253,110,20055229,33.1365299,-96.8071228
,Single Family Residential,29 Pristine Pond Dr,Frisco,75034,789000,3,3.5,Willow Pond Ph II,3572,5227,2006,221,158,20056916,33.115998,-96.8140618
,Single Family Residential,8277 Stone River Dr,Frisco,75034,1999900,4,4,Chapel Creek Ph 2a,6900,12197,2006,290,121,14694570,33.1320425,-96.8129525
,Single Family Residential,6095 Arboretum Dr,Frisco,75034,1749900,4,5,Chapel Creek Ph 1b,4962,12197,2004,353,121,20163036,33.130381,-96.815689
,Single Family Residential,6002 Shady Oaks Dr,Frisco,75034,1565000,5,4.5,Chapel Creek Ph One,5377,16553,2002,291,121,20164662,33.1290336,-96.8183945
,Single Family Residential,6616 Bluffview Dr,Frisco,75034,3375000,5,6,Bluffs At Chapel Creek The,7823,19994,2020,431,150,14148431,33.1337425,-96.8186457
,Single Family Residential,2350 Briar Ct,Frisco,75034,789900,4,4,Stonebriar Sec V North Ph 4,3236,6752,2001,244,252,20143908,33.1017283,-96.8421235
,Single Family Residential,20 Armstrong Dr,Frisco,75034,1999000,5,5.5,Villages Of Stonebriar Park Ph 2,6238,14810,2006,320,292,20106818,33.1050572,-96.8361468
,Single Family Residential,8 Woodcreek Ln,Frisco,75034,695000,3,2.5,Stonebriar Sec V North Ph 1,2829,8364,1994,246,252,14757295,33.103627,-96.842302
,Single Family Residential,5517 Travis Dr,Frisco,75034,640000,3,2.5,Creekside At Stonebriar Ph 1,2765,6534,1999,231,120,14718032,33.096501,-96.840104
,Single Family Residential,2309 Briar Ct,Frisco,75034,1149900,4,3.5,Stonebriar Sec V North Ph 4,4125,5881,2001,279,252,14726167,33.1013891,-96.8430415
,Single Family Residential,5616 Fairfax Dr,Frisco,75034,975000,4,4.5,Villages Of Stonebriar Park,3702,9583,2004,263,292,14762317,33.101381,-96.837798
,Single Family Residential,2328 Greymoore Dr,Frisco,75034,650000,3,2,Chase At Stonebriar The,2709,6970,2014,240,133,14639090,33.0986351,-96.8387276
,Single Family Residential,2045 Mason Dr,Frisco,75034,699000,3,2.5,Creekside at Stonebriar Phase 1,3091,5663,2003,226,120,14757247,33.095745,-96.840782
,Single Family Residential,19 Armstrong Dr,Frisco,75034,2075000,5,6.5,Villages Of Stonebriar Park Ph 2,7016,11761,2004,296,292,14607432,33.1043712,-96.8358955
,Single Family Residential,5663 Wendover Dr,Frisco,75034,750000,4,3,Chase At Stonebriar The,3244,6098,2002,231,136,20033599,33.098054,-96.838125
,Single Family Residential,5532 Travis Dr,Frisco,75034,550000,3,2.5,Creekside At Stonebriar Ph 1,3271,5663,2003,168,121,14559910,33.0969497,-96.8400203
,Single Family Residential,1 Colonial Ct,Frisco,75034,1200000,4,3.5,Stonebriar Sec I,3555,17337,1989,338,275,20239857,33.100631,-96.8430773
,Single Family Residential,3168 Hampshire Ct,Frisco,75034,650000,3,3,Stonebriar Sec V North Ph 2,2304,7449,1994,282,252,14559133,33.1061048,-96.8423183
,Single Family Residential,2782 Montreaux Dr,Frisco,75034,1195000,3,3.5,Villages Of Stonebriar Park Ph 2,4617,8276,2005,259,292,14711620,33.1024193,-96.8383871
,Single Family Residential,5668 Travis Dr,Frisco,75034,650000,3,2.5,Creekside At Stonebriar Ph 1,2545,5227,1999,255,121,14691311,33.0969633,-96.8385755
,Single Family Residential,5604 Fairfax Dr,Frisco,75034,1299000,4,3,Villages Of Stonebriar Park,4202,9148,2002,309,292,20119536,33.1010887,-96.8383243
,Single Family Residential,2667 Montreaux Dr,Frisco,75034,1250000,4,4.5,Villages Of Stonebriar Park Ph 2,5031,6970,2006,248,330,20001388,33.10159,-96.839322
,Single Family Residential,3800 Touraine Dr,Frisco,75034,1725000,5,4.5,Lakes On Legacy Drive Ph 2 The,5018,19166,2001,344,152,20124317,33.111187,-96.840338
,Single Family Residential,5343 Keswick Dr,Frisco,75034,475000,3,2.5,Chase At Stonebriar The,2414,3049,2002,197,221,14630342,33.0992842,-96.8413184
,Single Family Residential,3157 Hampshire Ct,Frisco,75034,925000,4,2.5,Stonebriar Sec V North Ph 2,3436,6316,1995,269,252,14761381,33.1056383,-96.842825
,Single Family Residential,5627 Wendover Dr,Frisco,75034,750000,3,2.5,Chase At Stonebriar The,2793,6098,2002,269,134,20050945,33.0981052,-96.8384918
,Single Family Residential,5480 Braemar Dr,Frisco,75034,709900,3,2.5,Chase At Stonebriar The,3348,6098,2005,212,134,14749319,33.0977508,-96.8401668
,Single Family Residential,5410 Keswick Dr,Frisco,75034,489000,4,3.5,Chase At Stonebriar The,2900,3920,2002,169,222,14519035,33.099776,-96.840619
,Single Family Residential,3181 Briarwood Ln,Frisco,75034,1650000,5,4.5,Villages of Stonebriar,4944,10019,2015,334,292,20116875,33.105997,-96.83494
,Single Family Residential,5726 Park Ln,Frisco,75034,849000,3,3.5,Villages Of Stonebriar Park,3620,7841,2001,235,330,20012244,33.100669,-96.837725
,Single Family Residential,3050 Briarwood Ln,Frisco,75034,1299000,5,4.5,Villages Of Stonebriar Park Ph 2,4789,12197,2006,271,292,14529234,33.1048974,-96.834224
,Single Family Residential,1577 Morris Ln,Frisco,75034,550000,2,2.5,Creekside At Stonebriar Ph 2,2333,5663,2006,236,110,20039714,33.092322,-96.8390571
,Single Family Residential,5526 Braemar Dr,Frisco,75034,599900,3,3.5,Chase at Stonebriar,4178,16335,2005,144,130,14534765,33.097783,-96.8395806
,Single Family Residential,2 Riva Rdg,Frisco,75034,3000000,4,4.5,Stonebriar Creek Sub,8884,130811,1986,338,133,20020718,33.0976531,-96.8323782
,Single Family Residential,5667 Miramar Dr,Frisco,75034,989000,3,3.5,Villages Of Stonebriar Park,3660,6970,2000,270,292,20225453,33.099452,-96.838592
,Single Family Residential,1690 Foard Dr,Frisco,75034,499000,3,2,Creekside At Stonebriar Ph 2,2421,8276,2005,206,131,14530060,33.093513,-96.838001
,Single Family Residential,3104 Briarwood Ln,Frisco,75034,1900000,5,5.5,Villages Of Stonebriar Park #2,6500,12632,2004,292,292,20041621,33.1052687,-96.8338856
,Single Family Residential,9 Armstrong Dr,Frisco,75034,1999000,5,6,Villages Of Stonebriar Park Ph 2,6350,14375,2005,315,300,20044939,33.104385,-96.8356443
,Single Family Residential,1586 Morris Ln,Frisco,75034,1124950,4,4.5,Creekside At Stonebriar Ph 2,3713,5663,2003,303,110,14744939,33.092589,-96.8385755
,Single Family Residential,2904 Shenandoah Dr,Frisco,75034,3225000,5,6.5,Villages Of Stonebriar Park,7221,35719,2002,447,292,20031057,33.103762,-96.83308
,Single Family Residential,5447 Wendover Dr,Frisco,75034,750000,3,3.5,Chase At Stonebriar The,3843,6098,2002,195,126,14698105,33.0980916,-96.8403343
,Single Family Residential,5632 Fairfax Dr,Frisco,75034,750000,3,2.5,Villages Of Stonebriar Park,3161,6534,2001,237,350,14554836,33.1013372,-96.8369843
,Single Family Residential,1585 Morris Ln,Frisco,75034,560000,3,3,Creekside At Stonebriar,2930,6534,2006,191,100,14555462,33.0924694,-96.8391618
,Single Family Residential,3 Southern Hills Ct,Frisco,75034,725000,4,3.5,Stonebriar Sec I,3193,14898,1989,227,252,14532135,33.0976152,-96.8422398
,Single Family Residential,3036 Seneca Dr,Frisco,75034,2500000,5,4.5,Villages Of Stonebriar Park,5721,19166,2002,437,292,14744832,33.1044536,-96.8327969
,Single Family Residential,1545 Morris Ln,Frisco,75034,746000,4,3,CREEKSIDE AT STONEBRIAR PHASE 2,3623,5227,2014,206,121,20199278,33.0917833,-96.8389105
,Single Family Residential,5627 Miramar Dr,Frisco,75034,725000,3,2.5,Villages Of Stonebriar Park,3967,9148,2000,183,300,14537047,33.1001127,-96.8389733
,Single Family Residential,5774 Park Ln,Frisco,75034,1195000,4,4.5,Villages Of Stonebriar Park,4923,8276,2003,243,275,14526654,33.1000895,-96.837403
,Single Family Residential,3005 Seneca Dr,Frisco,75034,2099000,4,5.5,Villages Of Stonebriar Park,5515,13678,2006,381,250,14760116,33.10434,-96.8334944
,Single Family Residential,5619 Miramar Dr,Frisco,75034,799500,3,2.5,Villages Of Stonebriar Park,3740,8276,2000,214,350,14722838,33.1002324,-96.8391827
,Single Family Residential,5501 Travis Dr,Frisco,75034,575000,3,2.5,Creekside At Stonebriar Ph 1,3091,5227,2001,186,121,14580698,33.09651,-96.840302
,Single Family Residential,1570 Morris Ln,Frisco,75034,699900,3,3,Creekside At Stonebriar Ph 2,2765,5663,2005,253,121,20199074,33.0923104,-96.8384708
,Single Family Residential,5548 Travis Dr,Frisco,75034,699900,3,2.5,Creekside At Stonebriar Ph 1,2506,5227,2002,279,121,20197089,33.0969588,-96.8398527
,Single Family Residential,16 Armstrong Dr,Frisco,75034,2150000,5,5.5,Villages Of Stonebriar Park Ph 2,6253,18295,2004,344,292,14543434,33.105063,-96.835758
,Single Family Residential,12 Armstrong Dr,Frisco,75034,1749000,4,4.5,Villages Of Stonebriar Park Ph 2,5992,16553,2004,292,292,14570417,33.1050065,-96.8354768
,Single Family Residential,6008 Briarwood Ln,Frisco,75034,1749000,5,4.5,Villages Of Stonebriar Park Ph 2,6091,13504,2008,287,292,14616076,33.1062587,-96.8349743
,Single Family Residential,3117 Seneca Dr,Frisco,75034,1599000,5,4.5,Villages Of Stonebriar Park,5419,10454,2002,295,283,20100637,33.1056753,-96.832892
,Single Family Residential,5402 Travis Dr,Frisco,75034,500000,2,2.5,Creekside At Stonebriar Ph 1,2506,8276,2000,200,120,14593751,33.096959,-96.841377
